dataset,client_count,attacker_count,cohort_mode,variant,trust_estimator,attack_scenario,noniid_alpha,repeat,round,configured_access_lease_full_updates,accuracy,backdoor_asr,target_effective_aggregation_share,target_returned_updates,target_aggregated_updates,target_observed_node_rate,target_limited_rate,target_admitted_rate,target_rffl_removals,target_lease_expirations,target_lease_renewals,lease_full_updates
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,6,23,5,0.3325,0.065,0.09966454999999999,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,6,24,5,0.3585,0.035555555555555556,0.10684678893153209,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,6,25,5,0.323,0.029444444444444443,0.10407574895924249,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,6,26,5,0.3155,0.19333333333333333,0.1004747,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,6,27,5,0.3505,0.03611111111111111,0.08617694000000001,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,6,28,5,0.327,0.019444444444444445,0.08613929086139291,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,6,29,5,0.321,0.035555555555555556,0.09275193000000001,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,6,30,5,0.338,0.030555555555555555,0.10072167201443345,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,6,31,5,0.343,0.10722222222222222,0.10514065894859341,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,6,32,5,0.3555,0.04388888888888889,0.11061682000000002,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,6,33,5,0.3325,0.015555555555555555,0.11853873118538731,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,6,34,5,0.3445,0.042222222222222223,0.10235250102352501,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,6,35,5,0.3495,0.09277777777777778,0.11264784225295683,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,6,36,5,0.3355,0.023333333333333334,0.11710261117102609,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,6,37,5,0.342,0.13333333333333333,0.12593550000000003,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,6,38,5,0.334,0.05611111111111111,0.12256298632311044,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,6,39,5,0.349,0.03,0.13250235734995286,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,6,40,5,0.341,0.049444444444444444,0.1317436813174368,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,6,41,5,0.3305,0.08722222222222223,0.14027519,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,6,42,5,0.358,0.015,0.14226615,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,6,43,5,0.3385,0.01,0.14882959000000004,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,6,44,5,0.365,0.04833333333333333,0.14436950144369498,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,6,45,5,0.338,0.024444444444444446,0.15082798301655967,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,6,46,5,0.332,0.018333333333333333,0.14039976719200462,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,6,47,5,0.3405,0.017222222222222222,0.1359904,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,6,48,5,0.326,0.041666666666666664,0.14289389857106102,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,6,49,5,0.3625,0.1988888888888889,0.15222415304448308,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,6,50,5,0.3755,0.065,0.14276896142768963,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,1,5,0.164,0.0,0.09999999999999998,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,2,5,0.178,0.010555555555555556,0.10347954206959084,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,3,5,0.223,0.0011111111111111111,0.10112363202247263,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,4,5,0.2635,0.0044444444444444444,0.09658543,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,5,5,0.267,0.22611111111111112,0.0966449809664498,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,6,5,0.2975,0.07833333333333334,0.09801316196026325,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,7,5,0.3075,0.07888888888888888,0.09822434999999999,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,8,5,0.25,0.4222222222222222,0.09191244000000001,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,9,5,0.262,0.0011111111111111111,0.09904417099044172,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,10,5,0.3035,0.08444444444444445,0.0976658809766588,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,11,5,0.302,0.0011111111111111111,0.08934297000000001,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,12,5,0.271,0.002777777777777778,0.09178082000000003,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,13,5,0.3215,0.08388888888888889,0.09819122,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,14,5,0.3105,0.057777777777777775,0.09245545815089082,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,15,5,0.3015,0.055,0.1015269110152691,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,16,5,0.32,0.0077777777777777776,0.10895155108951551,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,17,5,0.31,0.006111111111111111,0.1171588811715888,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,18,5,0.282,0.08,0.12265645877343541,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,19,5,0.352,0.028888888888888888,0.11693821000000001,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,20,5,0.3075,0.04833333333333333,0.09360809000000002,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,21,5,0.3155,0.25222222222222224,0.10297372794052546,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,22,5,0.356,0.020555555555555556,0.09446298,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,23,5,0.3525,0.06055555555555556,0.09707974805840504,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,24,5,0.3215,0.019444444444444445,0.10444375895556242,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,25,5,0.352,0.125,0.1006899710068997,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,26,5,0.3155,0.025555555555555557,0.10803282,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,27,5,0.318,0.03333333333333333,0.10934824890651752,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,28,5,0.333,0.11833333333333333,0.12370343247406866,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,29,5,0.3615,0.03166666666666667,0.11338537659843871,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,30,5,0.349,0.022222222222222223,0.11193955776120885,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,31,5,0.3645,0.04555555555555556,0.11299946774001063,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,32,5,0.336,0.21555555555555556,0.12181921243638427,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,33,5,0.305,0.0044444444444444444,0.11717911117179113,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,34,5,0.2995,0.09722222222222222,0.12290021122900215,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,35,5,0.351,0.03,0.10455783000000002,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,36,5,0.3185,0.021666666666666667,0.09639238096392383,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,37,5,0.339,0.045,0.10535179210703587,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,38,5,0.3445,0.01,0.10065538100655384,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,39,5,0.3165,0.0033333333333333335,0.08688284913117152,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,40,5,0.35,0.027777777777777776,0.09952925900470741,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,41,5,0.3515,0.011111111111111112,0.11389258999999996,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,42,5,0.372,0.07277777777777777,0.10456552209131041,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,43,5,0.359,0.019444444444444445,0.09655902,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,44,5,0.3345,0.13777777777777778,0.09315021093150212,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,45,5,0.3555,0.012222222222222223,0.11043847779123044,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,46,5,0.3235,0.043333333333333335,0.10894785782104284,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,47,5,0.36,0.021666666666666667,0.12554716251094325,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,48,5,0.3665,0.041666666666666664,0.12665168126651682,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,49,5,0.33,0.07944444444444444,0.13401656,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,50,5,0.317,0.01,0.14415483288309666,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,1,5,0.1,0.9938888888888889,0.09999999999999998,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,2,5,0.1915,0.0,0.09526219,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,3,5,0.266,0.027777777777777776,0.10107114898928851,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,4,5,0.213,0.03833333333333333,0.10180529101805291,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,5,5,0.2655,0.31722222222222224,0.10524600999999997,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,6,5,0.254,0.05277777777777778,0.09681364193627286,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,7,5,0.2535,0.13722222222222222,0.10582678105826783,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,8,5,0.2945,0.09055555555555556,0.10525776000000002,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,9,5,0.2795,0.028888888888888888,0.09105180908948192,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,10,5,0.2765,0.17722222222222223,0.09512631,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,11,5,0.2985,0.175,0.0996646390033536,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,12,5,0.2485,0.07833333333333334,0.09606941903930581,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,13,5,0.293,0.024444444444444446,0.0999083790009162,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,14,5,0.2985,0.16166666666666665,0.10400762000000001,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,15,5,0.285,0.07166666666666667,0.0936244709362447,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,16,5,0.2855,0.030555555555555555,0.10005867100058671,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,17,5,0.29,0.11833333333333333,0.10913088218261766,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,18,5,0.2845,0.03,0.10110308202206164,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,19,5,0.282,0.09,0.09710757000000002,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,20,5,0.323,0.09833333333333333,0.09548627000000003,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,21,5,0.266,0.09388888888888888,0.09216898184337967,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,22,5,0.301,0.1238888888888889,0.09231721,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,23,5,0.294,0.010555555555555556,0.08726543912734562,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,24,5,0.3145,0.041666666666666664,0.08251132,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,25,5,0.327,0.11888888888888889,0.09149472,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,26,5,0.319,0.006111111111111111,0.10481806895181932,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,27,5,0.278,0.11611111111111111,0.08181418081814182,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,28,5,0.3415,0.12277777777777778,0.09252846185056925,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,29,5,0.3185,0.022222222222222223,0.07869704078697043,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,30,5,0.3215,0.023333333333333334,0.09009189000000001,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,31,5,0.308,0.075,0.09054844000000001,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,32,5,0.2925,0.017777777777777778,0.10578188,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,33,5,0.346,0.05333333333333334,0.1077298689227013,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,34,5,0.298,0.16111111111111112,0.09822234000000002,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,35,5,0.331,0.0038888888888888888,0.10011335899886642,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,36,5,0.3745,0.055,0.09326057093260569,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,37,5,0.301,0.06388888888888888,0.10245569,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,38,5,0.342,0.11055555555555556,0.1013643910136439,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,39,5,0.317,0.1361111111111111,0.08820378000000001,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,40,5,0.362,0.07222222222222222,0.09315544,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,41,5,0.326,0.105,0.08280498082804981,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,42,5,0.359,0.10277777777777777,0.08810254735692358,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,43,5,0.3205,0.008333333333333333,0.0719987407199874,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,44,5,0.3515,0.23333333333333334,0.07230571,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,45,5,0.3355,0.06444444444444444,0.07635337076353371,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,46,5,0.311,0.12277777777777778,0.07873616000000001,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,47,5,0.3255,0.005555555555555556,0.0902881172913565,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,48,5,0.343,0.08166666666666667,0.08631163,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,49,5,0.3115,0.015,0.09017938819641225,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,50,5,0.324,0.12166666666666667,0.07225479144509582,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,9,1,5,0.1115,0.0,0.09999999999999998,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,9,2,5,0.233,0.22555555555555556,0.09837179,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,9,3,5,0.2345,0.0005555555555555556,0.10877912891220871,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,9,4,5,0.28,0.022222222222222223,0.10183218,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,9,5,5,0.2265,0.0011111111111111111,0.10141820304254609,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,9,6,5,0.2835,0.010555555555555556,0.08921458821570824,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,9,7,5,0.3,0.22555555555555556,0.09604782000000003,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,9,8,5,0.282,0.0016666666666666668,0.10161909000000001,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,9,9,5,0.281,0.03722222222222222,0.09446434,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,9,10,5,0.2815,0.09444444444444444,0.08863554177271084,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,9,11,5,0.2855,0.006111111111111111,0.0813761291862387,2,2,1.0,0.0,1.0,0,0,0,0
